Crash_ID,Damaged_Property
11596565,3 WATER FILLED BARRIER SYSTEMS
11596584,CITY LIGHT POLE B3965
11596595,UNDERGROUND GAS TANK VENT PIPES
11596600,GUARD RAILS
11596621,TREES
11596633,LIGHT POLE
11596640,STOP SIGN
11596641,GUARD RAIL
11596646,GUARD RAIL
11596657,ROCK PILLAR AT GARAGE DAMAGED
11596661,CITY LIGHT POLE #387615
11596672,FENCE
11596677,GUARD RAIL
11596731,MINOR DAMAGE TO STONE WALL
11596731,VERY MINOR DAMAGE TO TREE
11596740,METAL CARPORT AWNING ($1000.00)
11596742,GUARDRAIL BARACADE
11596756,ATT PHONE BOX #XR0436
11596777,WATCH FOR WATER OVER ROAD SIGN & POLE
11596794,SIDEWALK RAILING
11596796,FIRE HYDRANT (DRY)
11596799,LIGHT POLE
11596821,PED. SIDEWALK RAILING
11596846,GARBAGE CAN N/W CORNER
11596846,PICNIC TABLE/UMBRELLA
11596871,LIGHT POST #384698
11596877,FIRE HYDRANT
11596882,TREE
11596885,POLE#211949
11596891,CABLE/TELEPHONE LINES
11596898,CONCRETE DIVIDER
11603368,FRONT FENCE/YARD
11603371,CURB ON AUSTIN LN
11603389,FENCE
11603392,CURB
11603396,METAL LIGHT POLE
11603401,APARTMENT SIGN
11603403,PEDESTRIAN RAMP
11603408,FENCE/AC UNIT/HOUSE/YARD
11603413,GRILL (COOKING)
11603428,METAL BARRIER/GUARD RAIL
11603450,LIGHT POLE #383074
11603453,YARD
11603455,CARPORT POLE
11603460,BRICK WALL SURROUNDING TRASH CANS AT CAR
11603467,LIGHT POST #212336
11603467,FIRE HYDRANT
11605983,CLEMENTS STATE OFFICE BUILDING
11606094,GUARD RAIL
11606100,BARB WIRE 100 FEET
11606118,"TREE, SHRUBS"
11606119,X 30' GAURDRAIL
11606134,LIGHT POLE #388445
11606138,WOODED FENCE
11606150,CHAIN FENCE
11606157,SIGNAL LIGHT CONTROL BOX
11606161,FIRE HYDRANT
11606345,ELECTRICAL BOX
11606350,MAILBOX
11606356,DRIVE-THRU SIGN
11606371,STREET WARNING SIGN
11606371,MAIL BOX
11606372,CHAIN LINK FENCE
11606372,WOOD PRIVACY FENCE
11606409,SIDEWALK DECORATIVE ROCKS
11606413,FENCE
11606413,FENCE
11607762,BOX ON LIGHT POLE
11609518,STEEL CRASH CUSHION
11612838,GAURD RAIL
11615940,STOP SIGN
11618828,LIGHT POLE
11622605,LIGHT POLE #379719
11622608,UTILITY POLE
11622611,"3 ""DUROGUARD"" AC UNITS"
11622614,DAMAGE TO MOTOR WHEEL CHAIR
11622649,GUARDRAIL
11622651,WOOD FENCE
11622651,CONCRETE DRIVEWAY
11622688,SMALL LIGHT POLE
11622699,TELEPHONE POLE
11622710,TELEPHONE/ELECTRIC POLE
11622710,U.S. POST BOX
11622712,PARKING LOT PROTECTION POLE
11622742,STREET/ROAD SIGN
11622778,DAMAGED CARPORT/HOUSE SIDING
11622778,DAMAGED HOME CENTRAL AIR CONDITIONER
11622782,MAIL BOX - LAWN
11623077,FENCE/PICKET/WOOD
11623103,TRAFFIC CONTROL BOX
11623141,DIRECTIONAL TRAFFIC SIGN
11623143,TRAFFIC SIGNAL LIGHTS
11623240,TRAFFIC LIGHT POLE
11623268,2 CITY SIGNS-EXIT/DO NOT ENTER
11623277,LIGHT POLE
11623310,TRAFFIC CONTROL BOX
11623354,GUARD RAIL
11623372,LIGHT POLE
11623392,CONCRETE MAILBOX & LAWN
11623494,GREEN TOLL SIGN LD-10 MIUS EMART
11623498,TREE
11623499,GUARD RAIL
11623500,CONCRETE RETAINER WALL/SCRATCH
11623501,BLU/WHI TREK BICYCLE
11623502,CITY STREET SIGN (DIRECTIONAL)
11623557,LIGHT POLE #210612
11623560,GUARD RAIL
11623562,WOODEN SIGN
11623565,MAIL BOX
11623574,ROCKWALL
11623601,GREEN CHAIN LINK FENCE
11623606,CURB
11623607,TREE IN MAIN DRIVEWAY
11623648,WOODEN FENCE
11623657,METAL PAY PARKING SIGN
11623673,LIGHT POLE (STREET)
11623683,GUARD RAIL
11623686,TRAFFIC LIGHT POLE
11623691,STREET SIGN
11623739,GUARD RAIL
11623744,SPEED LIMIT SIGN
11623752,MAILBOX
11623757,STONE WALL
11623759,MAILBOX
11623759,"TREE, LANDSCAPING"
11623764,HWY SIGN @ NW CORNER
11623803,ABANDON SHED
11623805,15 FT GUARDRAIL
11623809,METAL GUARDRAIL
11623811,TREE KNOCKED DOWN
11624098,CONCRETE WALL
11624970,LIGHT POLE/ HWY SIGN
11624987,PWR SUPPORT POLE #271727
11627406,STEEL LIGHT POLE
11627866,GUARD RAIL
11630117,CHAIN LINK FENCE
11630118,STONE MAIL BOX
11630122,GUARDRAIL (10 FT)
11630127,LANDSCAPING
11630167,GUARDRAIL 25'
11630175,TRASH CAN
11630175,MAIL BOX
11630182,HANDICAPPED PARKING SIGN
11630234,BRICK RETAINING WALL
11630235,CONCRETE GUARD RAIL
11630251,FENCE
11630251,FENCE/STORAGE SHED
11630292,"""DO NOT ENTER SIGN"""
11630311,"VARIOUS SIGNS $1,500"
11630317,CHAIN LINK FENCE
11630320,TRAFFIC SIGN
11630367,STREET SIGN
11630370,BLACK FENCE
11630375,GUARDRAIL
11630411,POLE/RAILING
11630411,FENCE
11630416,BUILDING SUPPORT
11630457,GUARD RAIL AND POLES
11630503,GUARDRAIL
11630513,GUARD RAIL
11630513,WOODEN FENCE
11630543,MARQUEE SIGN
11646715,GUARD RAIL
11647069,FENCE
11649267,GUARDRAIL
11649277,HOUSE-SOUTHEAST CORNER
11649280,CITY LIGHT POLE #307013
11649292,"FENCE,BARB & EXPANDED METAL"
11649318,POLE AND FENCE
11649325,"METAL FENCE, BARRIERS"
11649341,GUARD RAIL DAMAGE
11649346,"BRICK WALL, MAIL BOX, AND IRON GATE"
11649346,"PLANTS, WHITE WOODEN FENCE"
11649353,GUARDRAIL
11649360,METAL GUARD RAIL
11649402,GUARDRAIL
11649460,"REGULATOR STATION 1"" LINE"
11649461,LIGHT POLE
11649461,FIRE HYDRANT
11649470,EXIT SIGN
11649487,ENTRY GATE TO APARTMENT COMPLEX
11649490,1 LARGE TREE
11649491,LIGHT POLE
11649639,CENTER MEDIAN GUARD RAIL
11649641,IRON FENCE
11649654,OIL ON GRASS/DRIVEWAY
11649654,OAK TREE
11649945,"2 ELECTRICAL UTILITY POLES, 3 POWER"
11649945,"LINES, STREET LIGHT, 3 GUIDE CABLES"
11649946,LIGHT POLE
11654408,LIGHT POLE
11654465,STOP SIGN
11654485,"SIGNAGE ""SOUTH LOOP 360"""
11656058,TELEPHONE BOX AND POLE
11656058,CHAIN LINK FENCE
11656062,FIRE-HYDRANT
11656062,SECURITY FENCE
11656077,"""DO NOT ENTER"" STREET SIGN"
11656085,BARB-WIRE FENCE
11656136,CABLE LINE BROKE
11656139,RETAINING WALL
11656141,"BUSHES, CONCRETE BARRIER"
11656143,BRIDGE GUARD RAIL
11656145,UNKNOWN VALVE
11656145,LARGE OAK TREE
11656147,GARAGE DOOR AND HOUSE
11656150,STONE GARDEN FENCE
11656163,METAL LIGHT POLE #346094
11656187,WOODEN STORAGE SHED
11656190,"GRASS, TREE LIMB"
11656190,"LANDSCAPE LUMBER, GLASS, SHRUBS, LIGHTPO"
11656221,CLUMP OF SMALL TREES
11656226,TRAFFIC LIGHT CONTROL BOX N/W CORNER
11656954,ROTARY ISLAND/SIGN
11656954,FRONT YARD/PLANTS
11656955,DENTED DUMPSTER
11662822,BICYLE
11672279,MAILBOX/BRICK
11672311,NO PARKING SIGN
11672311,POWER POLE #300858
11672317,GUARDRAIL
11672321,LIGHT POLE
11672342,FIRE HYDRANT
11672343,STREET SIGN
11672345,RIGHT SIDE OF HOUSE/GARAGE
11672345,GARAGE DOOR
11672352,10500 BROWNIE DR (HOUSE)
11672353,"PED, WARNING SIGN POLE"
11672353,GRASS
11672364,FENCE
11672407,FENCE
11672418,LIGHT POLE
11672423,DIRECTIONAL SIGN
11672429,TREES
11672429,BENCH
11672430,SIGNS (NO TRUCK & NEIGHBORHOOD WATCH)
11672430,TELEPHONE/ELECTRIC POLE
11672431,STREET LAMP 255297
11672465,LIGHT POLE #356936
11672504,GUARD RAIL
11672535,ELETRICAL BOX
11673859,FENCE
11673859,POLE #250548
11673877,HOUSE
11673877,TDC BUILDING
11673888,METAL FENCE
11673891,TRAFFIC LIGHT BOX
11673900,FENCE DAMAGE
11673904,100' GUARD RAIL/EXIT SIGN
11674054,GUARDRAIL
11676689,LIGHT POLE
11676790,TRAFFIC LIGHT POLE
11676824,TIRE RUT FRONT YARD
11676840,WATER HYDRANT
11676911,GUARD RAIL
11676918,TELEPHONE POLE 2514
11677953,METAL GUARDRAIL
11678622,GUARD RAIL 50 FT
11684027,DAMAGE TO FENCE
11684027,DRIVERS VEHICLE
11689607,GUARD RAIL
11690830,PAINT ON PILLAR (NB SERVICE SIDE)
11690854,METAL STREET LIGHT POLE #350001
11690873,CONCRETE POLE W/ SIGN & LIGHT
11690881,TELEPHONE POLE
11690884,WOODEN LIGHT POLE #252256
11690889,25' GUARD RAIL
11690890,GUARD RAIL
11690906,BUSSTOP SIGN
11690906,CHAIN LINK BARRIER
11690914,FENCE AND A/C UNIT
11690923,GUARDRAIL
11690927,GUARD RAIL
11691090,LIGHT POLE
11691090,APPX 50 FEET OF GUARD RAIL
11691096,ONE WAY SIGN
11691122,BIKE LANE SIGN
11691133,TREE-BACK KNOCKED OFF
11691136,GUARD RAIL
11691141,CITY OF AUSTIN BUS STOP
11691163,40 FEET CHAIN FENCE
11691164,SIGN
11691166,LANE MARKING SIGN
11691177,METAL WALKWAY
11691193,STOP SIGN
11691203,GUARDRAIL
11691214,PRIVATE PROPERTY NO LOITERING SIGN
11691215,10 FT OF GAURD RAIL
11691582,GUARDRAIL
11691588,UTILITY POLE-#221442
11691616,CONVENIENCE STORE
11691649,STEEL STOP LIGHT POLE
11691651,MAIL BOX
11691690,FENCE-CHAIN LINK
11691749,LIGHT POLE #363578
11691754,LANDSCAPE
11696183,TELEPHONE POLE #265156 265043
11696201,TELEPHONE POLE
11696206,BRICK WALL FOR SUBDIVISION
11696219,GUARDRAIL
11696233,"""HWY 290 EB"" SIGN"
11696234,NO LEFT TURN SIGN
11696234,2 SMALL TREES
11696249,UTILITY POLE #278430
11696251,GUARD RAIL
11696274,HOUSE/GAS LINE/FENCE
11696300,3800 N LAMAR BLVD SUITE 100
11696325,SUPPORT POLE
11696363,NO PARKING SIGN
11696383,UTILITY POLE #202187
11696389,"GARBAGE DUMPSTER, ROCK/CONCRETE RETAININ"
11696391,TELEPHONE POLE
11696407,POLE #353649
11696409,EXIT SIGN RAMP #218
11696416,BICYCLE
11696434,FENCE
11696440,PEDESTRIAN SIGNAL-(POLE)
11696490,FIRE PLUG/HYDRANT
11696529,STREET LIGHT
11696568,STOP SIGN/POLE
11696578,GRASS/TREES
11696592,BRICK MAILBOX
11696594,FENCING
11696598,STOP SIGN
11696621,TELEPHONE POLE #361548
11696632,TREE & LANDSCAPING
11696661,STOP SIGN SLIGHTLY BENT
11696690,BIKE RACK
11696690,TRASH CAN
11700877,LIGHT POLE
11710904,CONCRETE PRIVACY FENCE
11710904,STOP/STREET SIGN
11712351,LANDSCAPING
11712360,FENCE LINE
11712367,GUARD RAIL
11712368,LARGE BRICK MAILBOX
11712375,GARAGE BRICK WALL SIDE
11712387,SPEED BUMP STREET SIGN
11712400,PRIVATE PROPERTY SIGN
11712414,MAIL BOX
11712417,GUARD RAIL
11712444,CRACKED BRICK WALL-CARPORT
11712453,CONCRETE AND STEEL MEDIAN
11712487,BACK YARD FENCE
11712504,TREE
11712848,"BICYCLE, 26"", MOUNTAIN"
11712881,BUS STOP SIGN
11712883,15' GUARD RAIL
11712920,FENCING
11712920,LIGHT POLE
11712930,LIGHT POLE #358693
11713323,CITY STOP SIGN
11713329,GARAGE DOOR
11713334,FRONT ENTRANCE OF BUSINESS
11713334,METAL SIDEWALK GUARD RAIL
11713388,DO NOT ENTER SIGN STREET SIGN
11713396,BUILDING 501 OF 2203 W 35TH ST
11713405,BRIDGE SUPPORT
11713428,ROCK WALL
11713428,STOP AND ROAD SIGN
11713429,TELEPHONE POLE
11713472,SIGNAL LIGHT POLE
11713485,"FENCE, FLOWER GARDEN"
11713486,WIRE BARRIER
11713494,ELECTRIC POLE
11713516,TREES
11713517,METAL GUARDRAIL (20 FT)
11713524,CONCRETE MAIL
11713526,FENCE
11713526,ELECTRICAL CONDUCT
11713532,LIGHT POLE-279921
11722594,100' GUARDRAIL SYSTEM
11726258,CONCRETE RETAING WALL
11735237,YELLOW REFLECTOR ON POLE
11737539,BRUSH & CONCRETE WALL
11737545,HOUSE
11737553,STREET SIGN POST
11737588,HOUSE
11737657,GUARD RAIL-2'
11737660,TREE ($600)
11737667,CABLE UTILITY BOX
11737671,FIRE HYDRANT
11737959,BASE OF TRAFFIC LIGHT
11737964,ROCK MAILBOX FIXTURE
11738025,ELECTRIC POLE GUIDE WIRE
11738038,METAL PARKING LOT POST
11738050,"MAIL BOX, WOOD POST"
11738057,CAPITOL METRO PROPERTY
11738057,NO PARKING SIGN
11738062,TREES/BUSHES-RETAINING WALL
11738062,LANDSCAPING-BUSHES/TREES
11738069,TELEPHONE POLE
11738076,GUARD RAIL
11738143,TRAILER
11738147,GUARDRAIL
11738191,TREE
11738235,LIGHT POLE #337572
11738236,OUTDOOR SIGN
11738240,LIGHT POLE ON SIDEWALK
11738250,DO NOT ENTER SIGN WAS BENT
11738296,HOUSE-BRICK-SW CORNER
11738306,LIGHT POLE
11738306,GUARD RAIL
11738320,CONCRETE WALL
11738343,WOODEN PRIVACY FENCE
11738343,METAL CHAIN LINK FENCE
11738350,ALUMINUM LIGHT POLE
11738350,FENCE POST
11738372,POWER CABLE/GAS LINES
11738372,6104A VALIANT CIRCLE-RESIDENCE
11738374,METAL SIGNAL LIGHT POLE
11738377,GUARD RAILING
11738378,GUARDRAIL
11738473,DAMAGED WOODEN FENCE
11738480,UTILITY POLE #
11738491,FRONT WALL OF A HOUSE
11738493,HOUSE-13009 SCOFIELD FARMS
11738494,SCHOOL SIGN
11738494,GUARDRAIL
11738514,GUARD RAIL
11738567,CHAIN LINK FENCE
11738567,MOBILE HOME-24 LA PASADA
11738987,ROADWAY
11749400,BARBED WIRE FENCE
11759892,GUARDRAIL
11761234,HIGHWAY ATINUATOR
11763321,STOP SIGN
11763348,CONCRETE BARRIER
11763349,GUARD RAIL
11763355,LIGHT POLE
11763372,LIGHT POLE 334066
11763383,BROKEN CABLE RUNNING DOWN MEDIAN
11763393,UTILITY POLE 324698
11763411,STREET SIGN
11763472,TRAFFIC LIGHT POLE
11763480,ELECTRIC POLE(#212416)
11763486,POSTED DIRECTIONAL SIGN
11763487,MAIL BOX
11763532,PROPERTY BRICK WALL
11763570,MASI 3VC105 BICYCLE (ATTACHED TO UNIT #1
11763616,BICYCLE/UNIT 2
11763643,GUARD RAIL
11764041,GRASS/ROCK
11764044,WOODEN FENCE
11764061,STOP SIGN
11764064,BRICK STRUCTURE
11764066,GUARDRAIL (METAL)
11764069,METAL RAILING
11764074,GUARD RAIL
11764489,GUARD RAIL/WATER BARRELLS
11764516,GUARDRAIL DAMAGE
11764517,GUARDRAIL
11764518,LIGHT POLE METAL
11764526,MAILBOX
11767778,WOOD FENCE
11767778,WOOD FENCE
11767781,GUARDRAIL
11768151,BICYCLE
11770928,RESIDENCE
11770928,MAILBOX
11771402,APPROX. 25' GUARD RAIL
11772489,CHAINLINK FENCE
11772508,"ROAD SIGN ""LEFT LANE MUST TURN"""
11772525,UTILITY POLE/TELEPHONE POLE
11772574,GUARDRAIL
11775520,FENCE IN FRONT YARD
11775520,MAILBOX AND POST
11775548,GUARD RAIL & POSTS
11775556,CHAIN LINKED FENCE
11775867,CITY OF AUSTIN FIRE HYDRANT
11775867,CITY OF AUSTIN LIGHT POLE
11775989,METAL POLES THAT DIVIDE 183
11776327,GAURD RAIL EAST CURBLINE
11776825,QUADGUARD ATTENUATOR
11776825,BOLLARD
11777858,DOLLAR GENERAL EAST WALL
11778606,BICYCLE
11778849,LIGHT POLE #367-221
11779546,GUARDRAIL DAMAGE
11781161,TELEPHONE POLE
11781174,"HOUSE, GARAGE, FENCE, MAIL BOX"
11781692,UTILITY POLE
11781692,FENCE
11792473,BUILDING MATERIALS ON SITE
11793327,GUARDRAIL
11793336,POLE #258989
11793337,BARRICADE
11793358,LIGHT POLE
11793359,"ROCK WALL,GARDEN"
11793365,MAILBOX
11793377,CHAIN LINK FENCE
11793384,SCRATCHES TO CONCRETE CURB
11793389,GATE-METAL
11793394,CHAIN LINK FENCE
11793398,GUARD RAIL
11793403,METAL GUARD RAIL
11793406,TELEPHONE POLE
11793418,TOWING ENFORCEMENT SIGN
11793419,CHAIN LINK FENCE
11793433,TELEPHONE POLE #CKT979
11793437,GUARD RAIL-75 FT
11793446,FENCE
11793454,ONE WAY SIGN ON N/E CORNER OF INTERSECTI
11793455,CHAIN LINK FENCE
11793487,ELECTRIC GATE
11793605,TANGLEWOOD PARK WALKING BRIDGE
11793605,TANGLEWOOD PARK BUSHES
11793611,TELEPHONE POLE
11793611,TOW ZONE SIGN
11793612,STREET SIGN
11793640,METAL FENCE
11794302,HOUSE
11794336,CROSSWALK SIGN
11794336,ELECTRICAL SWITCH BOX
11794346,ONE WAY SIGN
11794354,CONCRETE ENTRANCE SIGN
11794364,STOP/STREET SIGN
11794391,CLEARANCE SIGN.
11794482,SIGN-TURN ONLY
11794490,GUARDRAIL DAMAGE
11794491,2 OAK TREES
11794498,STONE WALL/LANDSCAPE
11794517,METAL NO PARKING SIGN/POLE
11794517,WOODEN UTILITY POLE-1F6B737
11794583,TELEPHONE/LIGHT POLE
11794959,BRICK MAIL BOX
11794959,8' METAL FENCE
11794965,FIRE HYDRANT
11794968,CITY STREET LAMP & POLE
11794968,MAIL BOX
11794979,YARD DECORATION
11795002,MAIL BOX
11795024,STOP SIGN
11797544,METAL GUARD RAIL
11797544,METAL LIGHT POLE
11799185,MAILBOX AND FENCE
11799196,LIGHT POLE
11799198,LIGHT POLE 366233
11799200,PEDESTRIAN CROSSING SIGNAL
11799253,GAS PUMP #4
11799267,LIGHT POLE
11799275,ONE WAY SIGN & POST
11799282,(COLUMN) 5725 N. IH 35 SVRD NB
11799287,BRICK PILLARS
11799298,"MAILBOX,ROCK WALL"
11799321,GUIED WIRE TO UTILITY POLE
11799337,STREET SIGN
11799388,LG TREE WAS HIT IN FRONT YARD
11799396,BUSINESS SIGN
11799397,RETAINING WALL
11799413,BARB WIRE FENCE
11799420,UTILITY POLE/GUIDE WIRE
11799441,STOP SIGN
11799452,10209 LINDSHIRE LANE-GARAGE
11799479,FIRE HYDRANT #5330
11799479,7610 AMANDA ELLIS (HOUSE)
11799482,LIGHT POLE & LIGHT #383498
11799507,UTILITY POLE
11799508,FENCE (BACK YARD)
11799525,SEVERAL LIGHT POLES
11799539,GUARD RAIL
11799541,MAIL BOX
11799544,PRIVACY FENCE
11827808,TREE
11827870,SIGN POLE
11827890,METAL FENCE
11827893,3 STREET SIGNS
11827897,BUG MASTER SIGN (ROCK)
11827898,SPEED LIMIT SIGN
11827917,GUARD RAIL
11827924,BICYCLE
11827925,BARRIER BETWEEN MAIN AND RAMP
11827937,FENCING
11827940,BARRIER WALL
11827944,STREET SIGN
11828010,BARRICADE
11828015,FENCE/MAILBOX/ELECTRIC SIGN
11828015,CITY OF AUSTIN ELECTRIC POLE
11828016,GUARDRAIL
11828020,METAL GUARD RAIL
11828024,METAL MESH-WIRE FENCE W/POSTS
11828040,LIGHT POLE #388098
11828044,GUARD RAIL
11828082,METAL FRAMED GLASS DOORS
11828091,STONE WALL
11828091,STREET LIGHT POST
11828093,"""ONE-WAY"" STREET SIGN"
11828109,CABLE BOX (TIME WARNER CABLE)
11828109,YARD ORNAMENT
11828114,LIGHT POLE
11828131,"REFLECTOR SIGN, TRAFFIC LIGHT POLE"
11828161,PEDESTRIAN CROSSING LIGHT
11828169,WALKWAY
11829014,MAIL BOX
11829025,MAILBOX
11829065,LIGHT POLE #360243
11829066,CITY OF AUSTIN STREET SIGN (ONE WAY SIGN
11829071,LIGHT POLE
11829077,ROCKWALL & TREES
11829078,SPEED LIMIT SIGN
11829080,FIRE HYDRANT
11829085,LANDSCAPING
11829125,CONDO ASSOC OF 6TH ST
11829126,METAL STOP SIGN
11829127,CITY OF AUSTIN ELECTRIC METER
11829127,(AT&T)LITESPAN 2000 CABINET
11829128,METAL BEAM GUARD FENCE
11829142,BICYCLE RACK (2)
11829143,LIGHT POLE #382528
11829144,GAURDRAIL
11829152,GUARD RAIL
11829161,DAMAGE TO FENCE
11829163,LANDSCAPING IN THE CENTER MEDIAN
11829732,WOODEN ELECTRICAL POLE #252120
11829732,STREET SIGN/METAL TRAFFIC LIGHT
11831052,TREES NEAR HOUSE @ 3500 FM 2222
11831052,CABLE DAMAGE TO UTILITY POLE #293118
11831053,METAL SAFETY WIRES
11831054,CHAINLINK FENCE
11831064,DINING ROOM TABLE & CHAIRS
11831064,WALL OF HOUSE
11831069,TRAFFIC LIGHT POLE
11831072,"FENCE, 8595 STEAMLINE CIR"
11831089,FENCE-CHAIN LINK
11831092,METAL POLE
11831103,GUARDRAIL
11831105,TRAFFIC LIGHT POLE # 378720
11831540,POWER POLE
11831552,"TRAILERS 673000, 725838, 839224"
11831552,FIRE HYDRANT
11831555,FIRE HYDRANT
11831559,GUARD RAIL
11833534,TRAFFIC POLE
11846269,GUARD RAIL
11846328,33FT. GUARDRAIL
11846329,MAIL BOX
11846338,3 AIR CONDITIONERS
11846343,DEER
11846347,GUARDRAIL (30') AND WOOD POST
11846350,FENCE
11846350,FENCE
11846388,GUARD RAILING
11846402,YIELD SIGN
11846409,GUARD RAIL
11846415,GUARD RAIL
11846418,TELEPHONE/ELECTRICITY POLE #228295
11846418,LANDSCAPING
11846482,MAILBOX
11846483,BUS STOP
11846489,BUSHES/LANDSCAPING
11846878,METAL POLE FENCE
11846879,HOUSE 7910 BURRELL DR
11846879,HOUSE 7908 BURRELL DR
11846882,CONCRETE WALL OF BUILDING
11846919,PARKING LOT DIVIDER
11846923,LAND SCAPING/TREE
11846931,TREE
11847491,CONCRETE BARRIER/GUARDRAIL
11847529,FIRE HYDRANT
11847529,STREET SIGN
11847568,BRICK WALL/RECYCLING AREA
11847578,FENCE/STONE PILLAR
11847579,WIRE CATTLE TYPE FENCE
11847584,GUARD RAIL
11847593,CONCRETE DRAINAGE COVER 6'X6'
11847619,SIGN
11847650,SIGN AND CHAIN
11847658,TREES AND BUSHES
11856975,GUARDRAIL
11858925,GUARDRAIL 20 FT
11858930,CHAIN LINK FENCE 75FT
11858932,TREE
11858942,GUARDRAIL
11858948,HOUSE
11858953,SIDE OF HOUSE
11858954,30 FT OF METAL FENCE
11858955,TREE & MAILBOX
11858956,MAILBOX
11858999,HWY RAIL
11859002,GUARDRAIL
11859003,NEIGHBORHOOD SIGN
11859006,GUARD RAILS
11859009,STREET SIGN
11863297,"POWERLINES, MOUNT BASE, RISER PIPE"
11863738,LIGHT POLE
11863800,GUARDRAIL 30'
11863801,HOUSE/FIREPLACE/FENCE
11863801,FENCE
11863805,RETAINER WALL/RAIL
11863816,PROPERTY FENCE
11863818,HOUSE 2102 E. 17TH ST
11863820,PRIVACY FENCE
11863828,ROAD SIGN
11863828,HOUSE
11863878,TRAILER-REAR-TX LP: DTLX32
11863949,TREE & LANDSCAPING
11874609,BRICK WALL
11875250,WOODEN LIGHT POLE
11875269,"FLOWERBED, FLAGSTONE, LANDSCAPING"
11876407,LIGHT POST (#352874)
11877253,FRONT RIGHT CORNER OF HOUSE
11885126,BRICK RETAINING WALL
11885276,POWER POLE #208973
11896141,STREET SIGN
11896143,LIGHT POLE #356809
11896147,GUARD RAILS IN MEDIAN
11896177,GUARD RAIL
11896281,BICYCLE
11896303,WOOD FENCE
11896821,BUILDING
11899961,TRAFFIC SIGNAL LIGHT POLE
11899962,TRAFFIC SIGNAL LIGHT POLE
11899966,TREE
11911628,"""DO NOT ENTER"" SIGN"
11911628,"""ONE WAY"" SIGN"
11911693,FENCE (IRON)
11911693,LANDSCAPE WALLS
11911703,PHONE BOX
11911733,FM 734 SIGN
11911733,BARBED WIRE FENCE
11911735,BUILDING & WINDOWS
11911770,SMALL TREE & BUSHES
11911775,TRASHCAN AND BUS STOP SIGN
11911776,TREE (7808 HART LANE)
11918592,OAK TREE
11918623,STEEL POLE
11918631,BUSINESS SIGN ON PROPERTY
11918637,STONE FENCE POST
11918663,FENCE
11918663,FENCE AND OTHER PROPERTY
11918681,CONCRETE COLUMN AND METAL FENCE
11918687,CONCRETE GUARD RAIL
11935360,GRASS/PLANTS
11935643,SIGN/SPEED LIMIT
11936354,FRONT YARD
11936354,TREE
11942366,CITY OF AUSTIN UTILITY POLE #261461
11942943,BICYCLE IS COMPLETELY BROKEN APART
11942946,3308 ROGERS RD
11942960,POSTED SIGN
11942960,POSTED SIGN
11942966,BIKE
11942995,LIGHT/ELECTRIC POLE
11942999,TWO TREES
11943000,LIGHT POLE #290187
11943007,CONCRETE WALL
11943009,BRICK WALL BROKEN DOWN
11943009,BROKE OFF FIRE HYDRANT
11943018,ROAD SIGN
11946000,BENCH-BUS STOP
11946003,HOUSE
11946003,POSTED SPEED SIGN
11946019,1700 BURTON GATE/BLDG. E-8
11946019,BUS STOP ROUTE SIGN/STOP SIGN
11946027,FENCE
11946029,CAPITOL METCO BUS STOP
11946029,MAIL BOXES
11946030,LANE MERGING SIGN/3553RAMP@RANGE
11946040,BLACK FENCE
11946040,YELLOW CONCRETE PILLAR
11946083,SUPPORT WIRE FOR ELECTRIC POLE
11963667,"MAILBOX, TREE"
11963669,SHATTERED GLASS/TREE
11963802,MAILBOX
11963809,BUILDING FACADE
11963809,LAMP LIGHT
11963827,FENCE/WOODEN/GATE
11963827,FENCE/WOODEN/GATE
11968012,GUARD RAIL
11968013,BUILDING
11968020,"HOUSE GARAGE WALL, TREES, TURF"
11968022,DOUGHNUT SIGN/POLE
11968026,ROCK LANDSCAPING DAMAGED
11968034,FRONT YARD-TREE
11968044,"""WATCH FOR ICE"" SIGN"
11968045,CONTROL BOOTH;PARKING GRG
11968067,CITY LIGHT #179971
11968077,TIRE MARKS ON GRASS
11968098,GARAGE #B 20
11968104,STRUCTURE-SUPPORT BEAM
11968113,SIGN
11984230,WOOD PRIVACY FENCE
11984230,GUARD RAIL
11988640,WOODEN LIGHT POLE #361586
12109939,ELECTRICITY POLE# 361952
12110368,LANDSCAPE BARRIER STONE WALL
12110370,SCRADE MARK/ROCK WALL
12110612,LIGHT POLE
12110755,TELEPHONE POLE
12110755,NO PARKING POLE & SIGN
12110765,FENCE
12110964,TRAFFIC CONTROL BOX
12111234,METAL STREET LIGHT POLE #356638
12111258,SPEED LIMIT SIGN POLE
12111422,LIGHT POLE & GUARD RAIL
12111422,FIRE HYDRANT
12111431,PERIMETER FENCE DAMAGE
12111683,EXIT SIGN
12111683,GUARD RAIL
12111869,FIRE HYDRATE
12111869,HOUSE
12111878,POLE 84164
12111906,WOODEN PRIVACY FENCE
12111913,ELECTRONIC PEDESTRIAN SIGNAL
12111913,FIRE HYDRANT
12111938,ELECTRIC POLE GUIDE WIRE
12112044,GUARDRAIL
12112096,STONE PILLAR STEEL FENCE
12112201,LANDSCAPINT/TREE
12117181,TREE
12117485,ONE-WAY STREET SIGN
12154468,FENCE
12154469,BOAT ON THE TRAILER
12154474,A ROAD SIGN ON THE SB PROPER
12154477,2103 WALSH TARLTON PROPERTY
12154482,LIGHT POLE #388076
12231154,AC CONDENSOR
12231273,BUS BENCH
12273131,CONCRETE SIGN BASE
